epoch,train_loss,test_loss,comm_cost,mse,mae,r2,mse-AT,mae-AT,r2-AT,mse-slew,mae-slew,r2-slew,mse-netdelay,mae-netdelay,r2-netdelay,mse-celldelay,mae-celldelay,r2-celldelay
82,1.580451987683773,2.925316972391946,9762344,0.7313292742307697,0.3203740657440254,0.15747235715389257,2.316027364560536,0.5228843561240605,0.5395158188683646,0.12587743358952658,0.15869149459259851,0.7430049564157214,0.44800075462886263,0.4686024614742824,0.7751256823539734,0.035411544144153595,0.13131795078516006,-1.4277570290224892
83,1.5631702710830029,2.885066134589059,9762344,0.7212665297889284,0.31861763740224497,0.17187089047261644,2.2800545947892323,0.5199533360345023,0.5462979546615055,0.1265329686658723,0.15866223190511977,0.74277811391013,0.4433757002864565,0.4651480529989515,0.7789443603583744,0.035102855414152145,0.13070692867040634,-1.3805368670395441
84,1.5467119454627944,2.836066722869873,9762344,0.7090166648184615,0.316574614495039,0.18972384876438542,2.2365749052592685,0.5164544454642704,0.5523283524172646,0.12686234606163843,0.15852675693375723,0.7430176053728376,0.4379733715738569,0.4615776538848877,0.7831849540982928,0.034656036379081864,0.12973960169724055,-1.3196355168308531
85,1.5298475041275934,2.7905323760850087,9762344,0.6976330948195286,0.31461845950356554,0.20384301404867855,2.1992279248578206,0.5130779104573386,0.5592621053968158,0.12669177672692708,0.15821639554841177,0.74393744128091,0.43014918906348093,0.4579639051641737,0.7878260867936271,0.03446348862988608,0.12921562684433802,-1.2756535772766386
86,1.5139017953049567,2.745549133845738,9762344,0.6863872513973288,0.3123258658285652,0.2233415602573327,2.164230559553419,0.5098991649491447,0.5657845394951957,0.12601394099848612,0.15771511729274476,0.7455926367214748,0.4212835409811565,0.45358160563877653,0.7928016611507961,0.03402096405625343,0.12810757543359483,-1.2108125963381358
87,1.497844258589404,2.707880403314318,9762344,0.6769701128027269,0.31054506291236195,0.23592781435166088,2.133429786988667,0.5071575258459363,0.5711959089551654,0.12512748688459396,0.1571532849754606,0.7475529738834926,0.41547504493168425,0.45017475315502714,0.79676553606987,0.03384813240596226,0.12769468767302378,-1.1718031615018845
88,1.4826472971056188,2.6801620040621077,9762344,0.6700405413284897,0.30870160167770727,0.2547453253396919,2.114900435720171,0.5054101262773786,0.5760972031525203,0.12429492388452802,0.15663306095770427,0.7493793112891061,0.4076020355735506,0.44623423899923054,0.801422255379813,0.03336477013570922,0.12652898047651565,-1.1079174684626716
89,1.4659472961156141,2.632068293435233,9762344,0.6580170746227461,0.30670730237449917,0.26664075894015177,2.078787088394165,0.5023236743041447,0.5806674148355212,0.12306338548660278,0.15596914717129298,0.7517802204404559,0.39687150503907886,0.442147787128176,0.8064686570848737,0.03334631957113743,0.12638860089438303,-1.0723532566002436
90,1.448817403011379,2.5781946437699452,9762344,0.6445486523610139,0.3042934148439339,0.28711151970284327,2.0367228346211568,0.49860717569078716,0.586600090776171,0.12187054966177259,0.15541578935725348,0.7541167480604989,0.38670737615653444,0.43771862983703613,0.8109758581433978,0.03289384900459221,0.12543206449065888,-1.0032466181686945
91,1.430513276408116,2.5271468503134593,9762344,0.6317867027329547,0.3022305052727461,0.30367659458092283,1.9953690596989222,0.49478124720709665,0.5921662492411477,0.12067736206310135,0.15488194142069137,0.7564680065427508,0.3783603608608246,0.4341458465371813,0.8146660923957825,0.03274002830897059,0.12511298592601502,-0.9485939698559898
92,1.4139333920819421,2.477709310395377,9762344,0.6194273115667913,0.2997864961091961,0.3253733584923403,1.9562410882541112,0.4911239445209503,0.5960244280951363,0.11917536120329585,0.15398516399519785,0.7593329548835754,0.37013224618775503,0.43033188581466675,0.8184431110109601,0.03216055062200342,0.12370499010596957,-0.8723070600203106
93,1.3961163620863641,2.4360966171537126,9762344,0.6090241874834257,0.29719400459102224,0.3425732489143099,1.9248885640076228,0.487948409148625,0.5995944099766868,0.11739063848342214,0.1528328816805567,0.7626368658883231,0.3620109238794872,0.42510634660720825,0.8227424791881016,0.03180662356317043,0.12288838092769895,-0.8146807593958718
94,1.3799162803306466,2.3880296604973927,9762344,0.5970074015536478,0.2939840145409107,0.36463890224695206,1.8905289556298936,0.4843541128294809,0.6029461026191711,0.11536667815276555,0.1517123058438301,0.7662528838430133,0.35093988478183746,0.4186461355004992,0.8280505452837262,0.031194087650094713,0.12122350398983274,-0.7386939227581024
95,1.3631903128254983,2.3331036056791032,9762344,0.5832758986923311,0.29077883357448236,0.3797343117850167,1.8487570115498133,0.47990596507276806,0.606001785823277,0.11320302795086588,0.15044802107981273,0.7700603434017727,0.34014610946178436,0.41214766246931894,0.8331653816359383,0.030997445806860924,0.12061368567602974,-0.6902902637209211
96,1.3471488954410664,2.2770851339612688,9762344,0.5692713208762663,0.28742576975907597,0.3963928701622146,1.8053117607321059,0.47524126512663706,0.6093108568872724,0.1110938446862357,0.1491521926862853,0.7737661812986646,0.3301122656890324,0.40595453126089914,0.8379511407443455,0.03056741239769118,0.11935508996248245,-0.6354566982814244
97,1.3303700641152405,2.2188708186149597,9762344,0.5547177174261638,0.28436433683548656,0.40701476324881825,1.759735997234072,0.4704424738883972,0.6128249083246503,0.10896119528583117,0.14795588489089692,0.7774861880711147,0.3197049136672701,0.4000016323157719,0.8426034705979484,0.03046876351748194,0.11905735624688012,-0.6048555139984403
98,1.3149492096688067,2.1626137835638866,9762344,0.5406534486849393,0.28107560532433645,0.4204196594655513,1.7164843721049172,0.466011249593326,0.6159785560199192,0.10692770353385381,0.14699870135102952,0.7810380969728742,0.30913650563785006,0.39332546080861774,0.8474380033356803,0.030065213463136127,0.11796700954437256,-0.5627760184662682
99,1.2987446747720242,2.113288402557373,9762344,0.5283221050963871,0.2784148414752313,0.4276770177696432,1.677752218076161,0.46202332420008524,0.6190399782998222,0.10512097073452813,0.14611396299941198,0.7842181324958801,0.3004298848765237,0.38772131289754597,0.8514494214739118,0.02998534669833524,0.11780076580388206,-0.5439994611910411
100,1.2842974976769514,2.0719905580793108,9762344,0.5179976403181042,0.27583701429622515,0.4357760112200464,1.6460802044187273,0.45872520336083006,0.6212791970797947,0.10323069191404752,0.14510713624102728,0.7875123620033264,0.2929973027535847,0.3826063275337219,0.855044458593641,0.029682362186057226,0.11690939004932131,-0.5207319727965763
