epoch,train_loss,test_loss,comm_cost,mse,mae,r2,mse-AT,mae-AT,r2-AT,mse-slew,mae-slew,r2-slew,mse-netdelay,mae-netdelay,r2-netdelay,mse-celldelay,mae-celldelay,r2-celldelay
21,4.813763407014664,5.550381115504673,9762344,1.3875952675007284,0.4595276229083538,0.08341400378516742,4.27868036712919,0.7364422636372703,0.17146689764090947,0.15571928024291992,0.1779573027576719,0.6473673156329564,1.073208017008645,0.7832234416689191,0.4512638577393123,0.042773405622158735,0.14048748356955393,-0.9364420558725085
22,4.493820261387598,5.187342609677996,9762344,1.296835643239319,0.4556167288018125,0.14336307027510237,3.8528491343770708,0.7028326945645469,0.26259590898241314,0.15577403455972672,0.17906410353524344,0.648356522832598,1.1377158846173967,0.806277700832912,0.42508591072899954,0.041003519403082986,0.13429241627454758,-0.7625860614436013
23,3.886770973602931,5.098089013780866,9762344,1.2745223007430988,0.45196991334004066,0.14313093785728728,3.7654098187174116,0.6924634660993304,0.17293438741139003,0.16485213381903513,0.18314138906342642,0.6287168349538531,1.1282726270811898,0.8019089102745056,0.42919497404779705,0.03955462335475853,0.13036588792290008,-0.658322444983891
24,3.7119334105934416,5.1769697325570245,9762344,1.2942423517815769,0.45087653025984764,0.12539004428046086,3.9096522331237793,0.7154485242707389,0.02029310805456979,0.17118922301701137,0.1862694216626031,0.6173515830721173,1.0577144197055273,0.774253853729793,0.4580870696476528,0.03841353127998965,0.1275343213762556,-0.5941715836524963
25,3.741142608580135,5.133753589221409,9762344,1.2834383261256985,0.44378576081778326,0.1291412178959165,3.953910367829459,0.7250034851687295,-0.07133970516068595,0.17164647153445653,0.18582265291895186,0.6199588435036796,0.9712754913738796,0.7401872277259827,0.49236296330179485,0.036920973764998574,0.12412967745746885,-0.5244172300611224
26,3.678030007651874,4.957257407052176,9762344,1.239314396998712,0.433245540995683,0.14926996507814952,3.8521326099123274,0.7138882619994027,-0.08016272102083478,0.16836580208369664,0.18331663310527802,0.6296471697943551,0.9013358780315944,0.7145862749644688,0.5185883811541966,0.035423297967229574,0.12119099391358239,-0.47099296961511883
27,3.5470382911818366,4.7697053125926425,9762344,1.1924263502338104,0.4243383676345859,0.17586049650396618,3.716811869825636,0.6982771328517369,-0.03662264347076416,0.16283478694302694,0.18009441026619502,0.6416547213281903,0.8557576537132263,0.6997372848646981,0.5347739841256823,0.034301090453352244,0.11924464255571365,-0.43636407596724375
28,3.4559041673228856,4.634423732757568,9762344,1.158605897333473,0.41877773537167484,0.19923509657382965,3.6179035561425343,0.6874417407172067,0.02107884202684675,0.1554840143237795,0.17654780404908316,0.6563804915973118,0.8274099060467311,0.6928056861673083,0.5451018682547978,0.033626112820846696,0.11831571055310112,-0.4256208155836378
29,3.3999811836651395,4.525770238467625,9762344,1.1314425926788576,0.41491673753729885,0.21491545013019014,3.5315757734434947,0.6764688534396035,0.06991675921848842,0.14764782892806189,0.17290894048554556,0.6729342682021004,0.8130625997270856,0.6918811500072479,0.5504884975297111,0.033484168616788726,0.1184080062167985,-0.4336777244295393
30,3.32166432199024,4.4309519699641635,9762344,1.10773802156161,0.4120836563940559,0.22075464363609043,3.443399897643498,0.6635821419102805,0.10486402256148201,0.14187933930328914,0.16976603439876012,0.6857849870409284,0.811881925378527,0.6959587591035026,0.5499744883605412,0.033790923921125274,0.11902769016368049,-0.45760492341859
31,3.2374646770102635,4.358671086175101,9762344,1.0896678499079175,0.4100690433489425,0.21963441425136154,3.3716265729495456,0.6524741394179208,0.13149402397019522,0.13923868856259755,0.16801479245935166,0.6915114436830793,0.8135205805301666,0.6998717870031085,0.5473779227052417,0.034285557589360645,0.11991545451538903,-0.49184573335306986
32,3.1824347838049842,4.288229499544416,9762344,1.0720573838667145,0.40747844720525406,0.21746885670082908,3.3083864705903188,0.6433217014585223,0.15858641692570277,0.13866495660373143,0.16770984871046885,0.6922355209078107,0.8063658603600093,0.6979778834751674,0.5483322356428418,0.03481224791279861,0.12090435517685753,-0.529278746673039
33,3.1411210106951852,4.192144649369376,9762344,1.0480361453789686,0.40254983093057356,0.2198174452143056,3.232337270464216,0.6328636280127934,0.19025883078575134,0.1384558922478131,0.16767391988209315,0.692283136504037,0.7861614908490863,0.6880549958774022,0.5557375465120588,0.035189927954758914,0.12160677995000567,-0.5590097329446247
34,3.0905718817597347,4.071655545915876,9762344,1.0179138825541096,0.3957955547209297,0.2259270468992846,3.141572526523045,0.620592223746436,0.22345762593405588,0.13761116351400102,0.16716601806027548,0.6941096697534833,0.7571048566273281,0.6733188075678689,0.5683693247182029,0.03536698355206421,0.12210516950913838,-0.5822284328086036
35,3.0350093997660137,3.947479622704642,9762344,0.9868699072727135,0.3892393801361323,0.23389890151364462,3.04727269921984,0.608528631074088,0.25182001505579266,0.13607473458562577,0.16619238470281875,0.6976255348750523,0.7286724661077771,0.6597877527986254,0.5818101763725281,0.03545972917761121,0.12244875196899686,-0.5956601202487946
36,2.9858641894090745,3.8320257323128835,9762344,0.9580064105269099,0.38404152169823647,0.24128895519035204,2.9541050706590926,0.5974773722035545,0.2710385301283428,0.13445978718144552,0.16510764615876333,0.7012669103486198,0.7077347210475377,0.6506165606634957,0.5922429433890751,0.0357260632195643,0.12296450776713234,-0.5993925631046295
37,2.9395288846322467,3.725109815597534,9762344,0.9312774559615977,0.3800770595137562,0.24611015458192143,2.86033649955477,0.5871154708521706,0.2805791475943157,0.13341877715928213,0.164291969367436,0.7036424279212952,0.6953135217939105,0.6453253584248679,0.5988355491842542,0.03604102533842836,0.12357543941055026,-0.5986165063721793
38,2.888851667443911,3.6214832918984547,9762344,0.90537078133119,0.37682225874492103,0.25078219334994045,2.7636645351137434,0.5774181272302356,0.2830248028039932,0.13301936643464224,0.16388799250125885,0.7046863692147392,0.6888206643717629,0.6421966595309121,0.6028149511132922,0.03597855940461159,0.12378625571727753,-0.5873973497322628
39,2.8346946601356775,3.506955487387521,9762344,0.8767388739756177,0.37356979639402454,0.25426194071769714,2.6533381768635342,0.5679235713822501,0.28393360120909555,0.13281982285635813,0.16367956144469126,0.70534861939294,0.6850394947188241,0.6391486142362867,0.6058199959141868,0.03575800146375384,0.12352743851287025,-0.5780544536454337
40,2.7776881860835214,3.3693817343030656,9762344,0.8423454072326423,0.3702642619609833,0.2548762607787337,2.5185016308512007,0.5588641507284982,0.28827396035194397,0.13220482000282832,0.16334267173494613,0.7068240216800145,0.6833365985325405,0.6352942756244114,0.6087623281138284,0.035338579543999264,0.12355594975607735,-0.5843552670308522
41,2.7138040115435915,3.2171807629721507,9762344,0.8042951841572564,0.36767691826181753,0.2514367768807071,2.3657770923205783,0.5519587355000632,0.29717957973480225,0.13144265434571675,0.16321830238614762,0.7087927460670471,0.685257192168917,0.6313548002924237,0.6115994304418564,0.03470379779381411,0.12417583486863545,-0.6118246487208775
42,2.642076536303475,3.0766822269984653,9762344,0.7691705262820636,0.36720961571804117,0.22779458601559913,2.210434070655278,0.5482271611690521,0.3089689016342163,0.13045086498771394,0.1635785549879074,0.7113272632871356,0.701236971787044,0.6318306539739881,0.6112474628857204,0.034560197698218484,0.12520209274121694,-0.7203652837446758
43,2.566892838194257,2.9939844608306885,9762344,0.7484960985103888,0.37070468653525623,0.17871288848774775,2.0851124354771207,0.5440624526568821,0.3204025647469929,0.12977740275008337,0.16467594461781637,0.7134875995772225,0.7436321675777435,0.646867994751249,0.6034292876720428,0.03546238823660782,0.12721235411507742,-0.9224678980452674
44,2.4953262976237705,2.9814170598983765,9762344,0.7453542619145342,0.3751140931355102,0.17171950159328328,2.0224600774901256,0.5376433261803218,0.32829688276563374,0.1297532000711986,0.16610324595655715,0.7144005298614502,0.7928452066012791,0.6675900518894196,0.5928205805165427,0.036358563495533805,0.12911974851574218,-0.9486399867704937
45,2.4286804617870423,2.995994670050485,9762344,0.7489986842764276,0.3772674700511353,0.17271589700664794,2.003873450415475,0.5307062566280365,0.33667043277195524,0.12980242499283381,0.16739063390663692,0.7152244363512311,0.8250619343348912,0.680817037820816,0.5867297244923455,0.037256927362510135,0.13015595184905188,-0.9477610055889402
46,2.3639469827924455,3.009753482682364,9762344,0.7524383535741695,0.37734537278967245,0.15835372677871162,2.0018088136400496,0.5241962500980922,0.3475967411484037,0.13000648468732834,0.1680553810937064,0.7156519378934588,0.8395476937294006,0.6858780384063721,0.5866875009877341,0.038390422239899635,0.1312518215605191,-1.0165212729147501
47,2.3020832158979916,3.0656764677592685,9762344,0.7664190812834673,0.377796260373933,0.13655320501753265,2.050263536827905,0.521208222423281,0.3619092958314078,0.12878104831491197,0.1678286279950823,0.7182069591113499,0.8464498605046954,0.6881556383201054,0.5882913555417743,0.040181879486356466,0.13399255275726318,-1.1221947904144014
48,2.2435295844361898,3.1192681278501238,9762344,0.7798170408766185,0.3772596240575824,0.1519745050796441,2.116809061595372,0.5247619364942823,0.37599540608269827,0.1276437916925975,0.1668925200189863,0.7202801874705723,0.8339246681758335,0.6830973540033612,0.5939870881182807,0.040890642042670934,0.1342866857136999,-1.082364661352975
49,2.19007540174893,3.1224734101976668,9762344,0.7806183500880642,0.37457799033394884,0.1545891905469554,2.1567618676594327,0.5281825746808734,0.3870583048888615,0.1243799382022449,0.16470302428518022,0.7255506685801915,0.8010046184062958,0.6716301824365344,0.6047900702272143,0.04032697608428342,0.1337961799332074,-1.0990422815084457
50,2.1446076422220184,3.0827451603753224,9762344,0.7706862855702639,0.36961578604366097,0.17147558448570116,2.1602696435792104,0.5269630551338196,0.3968046648161752,0.1234381092446191,0.16344426998070308,0.7274879472596305,0.7591039538383484,0.6559046464306968,0.61862484897886,0.03993343561887741,0.1321511726294245,-1.0570151231118612
51,2.1045793333933465,2.9961123125893727,9762344,0.7490281016299768,0.36215196390237125,0.20802215486764913,2.1284808261053905,0.5208405383995601,0.40922302433422636,0.1225541393671717,0.16268255880900792,0.7295590724263873,0.7066123485565186,0.6353394857474736,0.6356191911867687,0.03846509249082634,0.12974527265344346,-0.942312668476786
52,2.06736052355596,2.9053457975387573,9762344,0.7263364487194589,0.3541574853339366,0.24018028804234093,2.0911711071218764,0.5130976097924369,0.420967344726835,0.12139581995350975,0.1619411132165364,0.7320077759878976,0.6558274669306619,0.6145600974559784,0.6516087885413852,0.036951400871787755,0.12703112087079457,-0.8438627570867538
53,2.0308491491845677,2.8180527005876814,9762344,0.7045131859901761,0.3469270779086011,0.26565480179020334,2.0484436069216048,0.5048566716057914,0.4258865458624704,0.11946768420083183,0.16080740519932338,0.7353833147457668,0.6141875641686576,0.5969751094068799,0.6642440323318753,0.035953888669610023,0.1250691254224096,-0.7628946857792991
54,1.9973898636443272,2.773517761911665,9762344,0.6933794484606811,0.34130177354174,0.28344367497733663,2.03865419115339,0.5008739658764431,0.4330883962767465,0.11809005375419344,0.15975106188229152,0.7382272226469857,0.5815779864788055,0.5815251682485852,0.6746634372643062,0.03519556245633534,0.12305689815964017,-0.7122043562786919
55,1.9659498646145774,2.719010387148176,9762344,0.679752593660461,0.3356712950127465,0.29353125872356556,2.0162596787725175,0.49626600316592623,0.4418703828539167,0.11638022107737404,0.15880999820572989,0.7415885329246521,0.5516644865274429,0.5660605175154549,0.6847937852144241,0.03470598826450961,0.12154866116387504,-0.6941276660987309
56,1.9358373170807248,2.658879671777998,9762344,0.6647198968566954,0.3306396680751017,0.2991961991148336,1.9836656578949519,0.49127440793173655,0.4471767374447414,0.11506204413516181,0.1579918818814414,0.7441980753626142,0.5256244518927166,0.5523986518383026,0.6932348098073687,0.03452743350395134,0.12089373064892632,-0.6878248261553901
57,1.909188290791852,2.6255102157592773,9762344,0.6563775069080293,0.32691640406847,0.3020006689642157,1.9717271072523934,0.489128121307918,0.4544398954936436,0.11350459286144801,0.15708178920405252,0.7472200734274728,0.5059660971164703,0.5410111546516418,0.6999859831162861,0.03431223040180547,0.12044455111026764,-0.6936432761805398
58,1.8839369767478533,2.576840400695801,9762344,0.6442101122146207,0.32324455838118277,0.29958379534738405,1.9364215731620789,0.4841852443558829,0.45892609442983356,0.11229245258229119,0.15630542593342917,0.7496036802019391,0.4936289233820779,0.5319130846432277,0.7045419620616096,0.034497499732034545,0.12057447859219142,-0.714736555303846
59,1.8610306463780857,2.534083366394043,9762344,0.633520876057446,0.32028335412698133,0.30145546581063953,1.902231135538646,0.4797766293798174,0.4645217018468039,0.11146678243364606,0.15579042051519668,0.7514198081833976,0.48603261155741556,0.5249455443450383,0.7074068295104163,0.03435297470007624,0.12062082226787295,-0.7175264762980598
60,1.8401883719932466,2.4951854944229126,9762344,0.6237963640929332,0.31785907223820686,0.2936793140002659,1.8661202830927712,0.47520796741758076,0.47010055610111784,0.11097218628440585,0.1554771363735199,0.7527080433709281,0.48342842928000856,0.5194085155214582,0.7090099709374564,0.03466455771454743,0.1213426696402686,-0.7571013144084385
61,1.8202403773154532,2.4649466276168823,9762344,0.616236662492156,0.315865716497813,0.2923532676483903,1.8337374372141702,0.47126871773174833,0.47507683294160025,0.1104522996715137,0.15516474417277745,0.753976012979235,0.4862773354564394,0.5153588269438062,0.7090444011347634,0.034479577626500814,0.12167057714291982,-0.7686841764620372
62,1.8023774261985508,2.454349364553179,9762344,0.6135873271019331,0.31441997683473993,0.283989816904068,1.8083937082971846,0.4680051633289882,0.48061262709753855,0.11016902646848134,0.15489753867898667,0.7549463084765843,0.5011652303593499,0.5126638625349317,0.7059958470719201,0.03462134328271661,0.12211334279605321,-0.805595515029771
63,1.784407339990139,2.472528040409088,9762344,0.6181320205463895,0.31359665069196907,0.2803619014365333,1.7856691437108176,0.465385160275868,0.4862234464713505,0.1099114545754024,0.15469274137701308,0.7559159568377903,0.5425327803407397,0.5119259698050362,0.6960444556815284,0.03441470355859825,0.12238273130995887,-0.8167362532445362
64,1.7673772374788919,2.460774609020778,9762344,0.6151936322317593,0.31216225240911755,0.2807352904762541,1.766252534730094,0.46322096245629446,0.4919321324144091,0.10937129173960004,0.15430367418697902,0.7572732823235648,0.5508344514029366,0.5087121682507652,0.6947525526796069,0.034316251054406166,0.12241220474243164,-0.8210168055125645
65,1.7512538571442875,2.4343393870762418,9762344,0.6085848435094314,0.31033969697143343,0.28786004600780357,1.7432560409818376,0.4609281080109732,0.4979121514729091,0.10852451728922981,0.153748947594847,0.7590886184147426,0.5485931443316596,0.504297558750425,0.6964039738689151,0.03396567143499851,0.1223841735294887,-0.8019645597253527
66,1.736228279414631,2.4054592166628157,9762344,0.60136478986325,0.30839160643517977,0.2938788958958217,1.7221930708203996,0.4588383563927242,0.5040626440729413,0.10782987517969948,0.15326980075665883,0.7607240847178868,0.541661758508001,0.4992713672774179,0.6993431214775357,0.033774454944900105,0.12218690131391798,-0.7886142666850772
67,1.72159897819871,2.3957307764462064,9762344,0.5989326758177153,0.3067910955952747,0.29836926449622425,1.7027996693338667,0.4569584088666098,0.5095140380518777,0.10714339039155416,0.15264810621738434,0.7624248351369586,0.5522724602903638,0.4955632601465498,0.6976998618670872,0.03351518325507641,0.12199460715055466,-0.7761616770710263
68,1.7060637828849612,2.381547604288374,9762344,0.5953868936215129,0.30522393408630577,0.30401001232010977,1.6897171224866594,0.45543319412640165,0.5153338270527976,0.10618982144764491,0.1519388375537736,0.7645612188747951,0.5523248761892319,0.4918121950966971,0.6987706933702741,0.03331575436251504,0.12171150956835065,-0.7626256900174277
69,1.6926172627579599,2.3621092098099843,9762344,0.5905273074417241,0.3036525220211063,0.3106059841811657,1.6764974849564689,0.4540371596813202,0.5193098868642535,0.10533959099224635,0.15130902507475444,0.7664730634008136,0.5471664113657815,0.4878796339035034,0.7012468874454498,0.03310574245240007,0.12138426942484719,-0.744605900985854
70,1.6793739380581039,2.3285883494785855,9762344,0.5821470920262592,0.30149123099233427,0.32248322718909805,1.6643328411238534,0.4525509178638458,0.5252113470009395,0.10392040652888161,0.15041206457785197,0.7692887101854596,0.5276205795151847,0.48226557884897503,0.7075051324708121,0.03271454093711717,0.12073636267866407,-0.712072280900819
71,1.6648627980833963,2.2670539362089976,9762344,0.5667634876444935,0.29881453993065016,0.3359810411930084,1.6555962988308497,0.45189905166625977,0.5284170763833183,0.10219834106309074,0.1493283627288682,0.7724531803812299,0.4768820319856916,0.47395560145378113,0.7219575345516205,0.032377278698342185,0.12007514387369156,-0.6789036265441349
72,1.65079198493844,2.252253464290074,9762344,0.5630633596197835,0.297262185386249,0.3446890637278557,1.6502940314156669,0.45124724081584383,0.5310658471924918,0.1013567756329264,0.14872907102108002,0.774337819644383,0.46860119487558094,0.4696238040924072,0.7253537774085999,0.03200143655495984,0.1194486256156649,-0.6520011893340519
73,1.636615620127746,2.251288209642683,9762344,0.5628220483527652,0.29621482906597,0.35005199323807445,1.6457677015236445,0.45049981134278433,0.5335039240973336,0.1005217581987381,0.14803322617496764,0.7762225014822823,0.47326661007744925,0.4675001544611795,0.7250778504780361,0.031732123611228805,0.11882612428494863,-0.6345963031053543
74,1.6222186773305847,2.2571008631161282,9762344,0.5642752262231495,0.2950858875576939,0.35615164680140354,1.642407843044826,0.4496875873633793,0.5336403293269021,0.09987262742859977,0.1474225584949766,0.77778708083289,0.48345506617001127,0.46515353662627085,0.7236885641302381,0.031365368249160905,0.11807986774614879,-0.6105093870844159
75,1.6079650734152113,2.2825930374009267,9762344,0.5706482482408839,0.2947662714868784,0.3585466662687915,1.6416206104414803,0.44935540216309683,0.533460089138576,0.09986645834786552,0.1471783337848527,0.7783932771001544,0.509934949023383,0.4651250456060682,0.7179372991834369,0.031170975150806562,0.11740630439349584,-0.5956040003470012
76,1.59314522679363,2.2808493035180226,9762344,0.5702123121092362,0.2936349952859538,0.3649117808256831,1.6397854345185416,0.4487098093543734,0.5327867695263454,0.09897420981100627,0.14637285896709987,0.7802377939224243,0.5111266161714282,0.462666779756546,0.7189537073884692,0.030962987935968807,0.1167905330657959,-0.5723311475345066
77,1.5783711622158685,2.256479791232518,9762344,0.5641199481407446,0.2920006910072906,0.3736562170088291,1.6385466797011239,0.4481360444000789,0.5331325105258397,0.09796715527772903,0.14575072910104478,0.7822394456182208,0.4891748683793204,0.4581580715520041,0.7262726234538215,0.03079108920480524,0.11595791897603444,-0.5470197115625653
78,1.5637434522310896,2.247450487954276,9762344,0.5618626243833984,0.29054766174938,0.3804486862250737,1.6344798377582006,0.4468031419175012,0.5362998247146606,0.097088095332895,0.14505072576659067,0.7841300283159528,0.4852057269641331,0.4548528066703251,0.7288488064493451,0.030676837478365217,0.11548397264310292,-0.5274839145796639
79,1.5488334088808013,2.236942631857736,9762344,0.5592356737303947,0.28911708614655907,0.3869097775646618,1.6314918185983385,0.4454588826213564,0.540164053440094,0.09634421446493693,0.14450203946658544,0.7857979791504996,0.47855454683303833,0.45156835658209665,0.7323168196848461,0.030552115025264875,0.11493906591619764,-0.5106397420167923
80,1.5344724736752964,2.2223347510610307,9762344,0.5555836811129535,0.28747706461165634,0.39549130094902846,1.6288762858935766,0.44401060896260397,0.543837696313858,0.09528357322726931,0.1437178807599204,0.787893431527274,0.4677314268691199,0.4476845179285322,0.7372146440403802,0.030443438461848667,0.11449525079556874,-0.48698056808539797
81,1.519735386329038,2.2066500868116106,9762344,0.5516625002824834,0.28577857544379576,0.40232337638735766,1.6257812636239188,0.4424892855542047,0.5488377937248775,0.0944894083908626,0.14316254747765406,0.789658921105521,0.456074201634952,0.4432646632194519,0.7426853073494775,0.03030512748020036,0.11419780552387238,-0.47188851663044523
82,1.5044817576805751,2.190874934196472,9762344,0.5477187036137496,0.28401315265468186,0.4103061205574444,1.621206249509539,0.44085489426340374,0.5524883312838418,0.09341399478060859,0.14236922774996078,0.7917931079864502,0.44610223386968884,0.4390456804207393,0.7477274260350636,0.030152336295161928,0.11378280818462372,-0.4507843830755779
83,1.488711145662126,2.179851915155138,9762344,0.5449630011405263,0.28247262484260965,0.41689691160406384,1.619261315890721,0.43960889109543394,0.5569319980485099,0.09273654967546463,0.14181377738714218,0.793418960911887,0.43792314188820974,0.43508184807641165,0.7524031634841647,0.029930997107710158,0.11338598281145096,-0.43516647602830616
84,1.4728340059518814,2.169648689883096,9762344,0.5424122138481055,0.28090759579624447,0.42349835857748985,1.618320209639413,0.43859692982264925,0.5598210564681462,0.09165992055620466,0.1409815028309822,0.7956091591290065,0.4299169055053166,0.43103209137916565,0.7570944811616626,0.02975181969148772,0.11301985915218081,-0.4185312624488558
85,1.4565437033417679,2.160571421895708,9762344,0.5401428826153278,0.2795209482844387,0.42901979014277447,1.6195215284824371,0.43802970009190695,0.5628690038408551,0.0908356521810804,0.14031597120421274,0.7974782245499747,0.4206875094345638,0.4271353227751596,0.7621944440262658,0.029526840363230025,0.11260279906647545,-0.4064625118459974
86,1.4400624545911949,2.1509491205215454,9762344,0.5377372402165617,0.27804968000522684,0.4337160097701209,1.620608729975564,0.43748295520033154,0.5657566232340676,0.08976173081568309,0.1394831474338259,0.7997066378593445,0.41125285838331493,0.42280554345675875,0.7675476010356631,0.029325641691684723,0.11242707392999104,-0.3981468230485916
87,1.4225191371071908,2.1428515144756863,9762344,0.5357128861360252,0.2767308990338019,0.43783220755202434,1.6235001257487707,0.4372660517692566,0.5685287415981293,0.0889795156461852,0.13884805887937546,0.8014872074127197,0.4012330706630434,0.41860360332897734,0.7731204884392875,0.029138832486101558,0.11220588215759822,-0.3918076072420393
