epoch,train_loss,test_loss,comm_cost,mse,mae,r2,mse-AT,mae-AT,r2-AT,mse-slew,mae-slew,r2-slew,mse-netdelay,mae-netdelay,r2-netdelay,mse-celldelay,mae-celldelay,r2-celldelay
16,19.052089640072417,14.873586790902275,9762344,3.71839667304552,0.6279187237045595,-0.24116417020559314,13.640485176018306,1.4411615431308746,-0.8743034175464085,0.167054717029844,0.1794573132480894,0.6348035250391278,1.019852272101811,0.7506028413772583,0.4661872812679836,0.04619452703211989,0.14045319706201553,-1.1913440695830755
17,15.286952380623138,12.604441063744682,9762344,3.1511102565564215,0.579493931095515,-0.1826533739055906,11.396200111934117,1.2530663907527924,-0.5706689059734344,0.1869536457317216,0.17988780779497965,0.5904446499688285,0.9749072108949933,0.744935120855059,0.4813365340232849,0.04638005766485419,0.14008640497922897,-1.2317257736410414
18,11.290762379055932,9.986992938177925,9762344,2.4967481567125236,0.5223231014928648,-0.09459374525717329,8.804594763687678,1.024941052709307,-0.25574407832963125,0.19292786504541123,0.18170871479170664,0.5664989054203033,0.9437914660998753,0.7420405575207302,0.49442211644990103,0.045678532017128806,0.1406020809497152,-1.1835519245692663
19,7.60546930489086,7.163217101778303,9762344,1.790804302319884,0.4653340141688074,-0.009610608752284755,5.979994458811624,0.78917738369533,0.013901027185576302,0.18703336162226541,0.1851839508329119,0.5695781409740448,0.952099118913923,0.7458118115152631,0.4955499768257141,0.044090269931725094,0.14116291063172476,-1.117471579994474
20,5.270033620652699,5.7952622175216675,9762344,1.448815524245479,0.4488171740834202,0.04610633850097659,4.587617950780051,0.7139626358236585,0.07738817163876124,0.17272825432675226,0.18205147343022482,0.6028629413672856,0.9919359002794538,0.7587420514651707,0.4830528497695923,0.04297999159565994,0.14051253561462676,-0.9788786087717328
21,4.81417481814112,5.550409861973354,9762344,1.3876024542509444,0.4595196396112442,0.08430393998111999,4.278707785265786,0.7364850001675742,0.1714536590235574,0.15572949392454966,0.17798055708408356,0.6473366277558463,1.073273812021528,0.7832393646240234,0.4512384193284171,0.042698725791914124,0.1403736365692956,-0.9328129461833409
22,4.494505601269859,5.186712741851807,9762344,1.296678181405046,0.4555928414421422,0.14396514850003375,3.8521295871053423,0.7028171122074127,0.26274055668285917,0.15576305985450745,0.17906548934323446,0.6483738762991769,1.1379015360559737,0.806330178465162,0.4250114730426243,0.040918542604361265,0.13415858575275966,-0.7602653120245252
23,3.8868197266544615,5.09709678377424,9762344,1.2742742548164512,0.45191788221044205,0.1441192861114229,3.764211995261056,0.692384638956615,0.17311287352016994,0.16483908040182932,0.1831269966704505,0.6287375603403363,1.128594160079956,0.8019980617931911,0.4290682588304792,0.039451783522963524,0.13016183142151153,-0.6544415482452938
24,3.7116970448266895,5.1761035067694525,9762344,1.294025904033333,0.4508133261863675,0.12678355936493194,3.9085433397974287,0.7153732606342861,0.020392056022371565,0.17117999281202043,0.18626001051494054,0.6173636146954128,1.0580934200968062,0.7743592943464007,0.4579389308180128,0.038286863427077024,0.12726073924984252,-0.5885603640760694
25,3.7410047437463487,5.1328674384525845,9762344,1.2832168781065516,0.4437061194330454,0.1308078978742872,3.9528389317648753,0.7249368131160736,-0.07128038576671056,0.17164111137390137,0.18581237750394003,0.6199656810079303,0.971612002168383,0.7402744293212891,0.49223391924585613,0.03677546711904662,0.12380085779087883,-0.517687622989927
26,3.6778828721670878,4.956143328121731,9762344,1.2390358755365014,0.4331638836967094,0.15066872696791378,3.850872916834695,0.7137948530060905,-0.08009142109325953,0.16835486676011766,0.18329463686261857,0.6296690021242414,0.9016235896519252,0.7146562593323844,0.5184800454548427,0.03529212889926774,0.12090978558574404,-0.4653827186141695
27,3.5467935367709114,4.768319811139788,9762344,1.1920799262422537,0.42426253482699394,0.17700596792357307,3.7153274587222507,0.6981562120573861,-0.03651663661003113,0.162826412490436,0.18007568163531168,0.6416787590299334,0.8559676153319222,0.6997869866234916,0.5346965491771698,0.03419821842440537,0.11903125899178642,-0.43183479990277973
28,3.4557142683437894,4.632909502301898,9762344,1.1582273618717278,0.41871725049402025,0.19993641014610014,3.6163394110543385,0.6873108659471784,0.021230433668409075,0.15548000697578704,0.17653344784464156,0.6563996246882847,0.8275462218693325,0.6928309074469975,0.5450517450060163,0.033543807587453296,0.11819378073726382,-0.4229361627783094
29,3.400010744730632,4.524205258914402,9762344,1.1310513239087803,0.4148526558918612,0.2155018411576748,3.53007458789008,0.6763388386794499,0.07010266184806824,0.14763677226645605,0.17289668960230692,0.6729611839566912,0.81308713555336,0.6918689225401197,0.5504795610904694,0.03340679992522512,0.11830617274556841,-0.43153604226452963
30,3.321842013370423,4.429335372788565,9762344,1.1073338481198465,0.4120123804147754,0.22128958467926302,3.4419622336115157,0.6634526891367776,0.10504180192947388,0.14186073626790727,0.16974935361317225,0.6858227934156146,0.8117880608354296,0.6959098662648883,0.5500109536307198,0.03372436176453318,0.11893761264426368,-0.4557172102587564
31,3.2376429388920465,4.357135312897818,9762344,1.0892837942311806,0.4099976633276258,0.2202818681086813,3.3703048058918545,0.6523528099060059,0.13162346822874887,0.13921522242682322,0.16799255354063852,0.6915565388543266,0.8133954661233085,0.6998182620321002,0.5474259810788291,0.03421968248273645,0.11982702783175878,-0.4894785157271794
32,3.182547362787383,4.286869713238308,9762344,1.071717378350773,0.4074114018252918,0.2180835743035589,3.3071825419153487,0.6432086527347565,0.1586503599371229,0.13864389274801528,0.16769366604941233,0.6922755071095058,0.8062939473560878,0.6979517894131797,0.5483582275254386,0.03474913138364043,0.12079149910381862,-0.5269497973578317
33,3.1412150001242045,4.190914222172329,9762344,1.047728528002543,0.4025148052190031,0.21976003955517492,3.231162803513663,0.6327475947993142,0.19026884862354823,0.13843525520392827,0.16765993194920675,0.6923192313739231,0.7861578421933311,0.6880625741822379,0.5557302193982261,0.03515821109924998,0.12158911994525365,-0.5592781411749976
34,3.0906949532883505,4.070460796356201,9762344,1.0176151811278293,0.3957638282861028,0.22523100993462974,3.1403933593205045,0.620461493730545,0.22342742766652787,0.13758707152945654,0.16714499677930558,0.694149374961853,0.757114223071507,0.6733369869845254,0.5683557689189911,0.035366070589848926,0.12211183565003532,-0.5850085318088531
35,3.035062977955455,3.9464185578482494,9762344,0.9866046125202306,0.3892138254429613,0.23299508169293404,3.0462247218404497,0.608396977186203,0.2517446790422712,0.136054128408432,0.16616240569523402,0.6976576958383832,0.7286355069705418,0.6597889746938433,0.5818225017615727,0.0355040928614991,0.12250694419656481,-0.599244549870491
36,2.985824887951215,3.8310371807643344,9762344,0.9577592734380493,0.3839984365871974,0.24098575061985425,2.953238700117384,0.5973525728498187,0.2709301369530814,0.13442151993513107,0.16506115666457585,0.7013236880302429,0.7076102537768227,0.6505874437945229,0.5922915594918388,0.03576661992285933,0.12299257303987231,-0.6006023819957461
37,2.9394139761016485,3.724196638379778,9762344,0.9310491719017071,0.38001578886594095,0.2461710141173431,2.859630193029131,0.5870070925780705,0.28047596556799753,0.13334400206804276,0.16423233492033823,0.7037533606801715,0.6951516568660736,0.6452854999474117,0.5988920288426536,0.03607083564358098,0.12353822801794324,-0.5984372986214501
38,2.888613128236362,3.620483841214861,9762344,0.9051209700826023,0.3767504543066024,0.2509907973664147,2.762843123504094,0.5772958397865295,0.2830480571304049,0.1329181513616017,0.1638325239930834,0.704838216304779,0.6886922674519675,0.6421769048486438,0.6028527574879783,0.0360303380127464,0.12369654859815325,-0.5867758414575032
39,2.834186316246078,3.5060848338263377,9762344,0.8765212413854896,0.3734729439020157,0.25548145068543293,2.6526959112712314,0.5677949573312487,0.28405952027865816,0.13268310576677322,0.16362589171954564,0.7055526971817017,0.6849683693477085,0.6391841811793191,0.6058448680809566,0.0357375791562455,0.1232867453779493,-0.5735312827995845
40,2.7767825417575382,3.3688161884035384,9762344,0.8422040651286287,0.3701883543814931,0.2565857454070023,2.5181025096348355,0.5587225684097835,0.28853111607687815,0.13213355307068145,0.16331619662897928,0.7069494639124189,0.6832895023482186,0.6353939388479505,0.608757455434118,0.03529069546077933,0.12332071363925934,-0.5778950537954058
41,2.712418089310328,3.216848611831665,9762344,0.8042121073896332,0.367584794227566,0.25382134903754505,2.3657700760023936,0.5517830635820117,0.29757692558424814,0.1312993456210409,0.1631618674312319,0.7090616055897304,0.6851435729435512,0.6315119777406965,0.6115936083453042,0.03463543499154704,0.12388226815632411,-0.6029467433691025
42,2.640381906713758,3.0769571236201694,9762344,0.7692393026580769,0.3671278032873358,0.23122287594846316,2.2115149327686856,0.5481187956673759,0.3094973223549979,0.13045741404805863,0.16360020211764745,0.7114064352852958,0.7005354293755123,0.6319029416356768,0.6114037867103305,0.03444943444005081,0.12488927372864314,-0.7074160405567714
43,2.5652056229966025,2.99298163822719,9762344,0.7482453846106573,0.3705354795924255,0.18135764503053256,2.085913206849779,0.5439354692186628,0.3212330149752753,0.1297618214573179,0.1646627507039479,0.7136055316243853,0.7419193046433585,0.6465029631342206,0.6038844478981835,0.035387205492172925,0.12704073531287058,-0.9132924143757138
44,2.4936625219526745,2.9775266477039883,9762344,0.7443816119671932,0.3747938493532794,0.17447989700095995,2.020900445325034,0.5372900366783142,0.3293421140738896,0.12969831909452165,0.16604988064084733,0.7145734855106899,0.7906409204006195,0.6669202276638576,0.5935070727552686,0.036286763048597744,0.1289152524300984,-0.9395030843360084
45,2.4272194387657304,2.9927937984466553,9762344,0.7481984417619449,0.3771439269185066,0.17139969446829392,2.0012601699147905,0.5304282988820758,0.33785027265548706,0.13034843334129878,0.1675217321940831,0.7145175763538906,0.8238636127540043,0.6803559192589351,0.5872005330664771,0.03732155103768621,0.1302697573389326,-0.9539696042026792
46,2.362582077937467,3.002685717173985,9762344,0.7506714133279665,0.37710522540978025,0.15716437090720448,1.99546137877873,0.523791606937136,0.3487272709608078,0.13069295244557516,0.1682151151554925,0.7147132754325867,0.8380662756306785,0.6851191137518201,0.5872317808015006,0.03846504645688193,0.1312950657946723,-1.0220148435660772
47,2.300814882985183,3.052951386996678,9762344,0.7632378651095288,0.37732687326414244,0.13507140427827835,2.039912453719548,0.5203174948692322,0.36328757660729544,0.12916468509605952,0.16788510978221893,0.7177010774612427,0.84364601118224,0.6870597898960114,0.5891768080847604,0.04022831044026783,0.1340450985091073,-1.129879845040185
48,2.241956540516445,3.1025451932634627,9762344,0.7756363155453332,0.37661754260105745,0.15108445180313934,2.1018963626452853,0.5231903152806419,0.3774576357432774,0.1281596432839121,0.16705486604145595,0.7195428269250053,0.8317006187779563,0.6821531397955758,0.5947873954262052,0.04078863747417927,0.13407184928655624,-1.0874500508819307
49,2.1882426259773116,3.1083989994866505,9762344,0.7770997577213815,0.37408194345022955,0.15214397172842703,2.1436176768371036,0.52671560219356,0.3884306720324925,0.12491501761334282,0.16496578923293523,0.7248037372316632,0.799438612801688,0.6708176987511771,0.6054057415042605,0.04042772363339152,0.1338286836232458,-1.110064263854708
50,2.142588347906158,3.0731684480394637,9762344,0.7682921098811285,0.3692843964589494,0.17042338688458714,2.151374331542424,0.5259974726608821,0.39801514574459623,0.1236566784126418,0.1636698054415839,0.7271989328520638,0.7581539792673928,0.6553212574550084,0.6190337985754013,0.039983450302055905,0.13214905027832305,-1.0625543296337128
51,2.102528036705085,2.988753455025809,9762344,0.7471883410720953,0.36183057406118935,0.2080563147153173,2.122068864958627,0.519922788654055,0.4105618212904249,0.12252955670867648,0.1628557528768267,0.7296614732061114,0.7056687474250793,0.6347594474043164,0.6360313083444323,0.03848619519599846,0.12978430730955942,-0.9440293439796993
52,2.0651742046078043,2.893265519823347,9762344,0.7233164039706546,0.35360754148236345,0.2410276186253343,2.080141510282244,0.5115159664835248,0.4217761244092669,0.12134918251207896,0.16207069158554077,0.7321143916675023,0.6548490439142499,0.6139072562967028,0.6519715168646404,0.036925879174045155,0.1269362515636853,-0.8417515584400722
53,2.0285536299149194,2.812551191874913,9762344,0.70313781879044,0.3466966194765908,0.2668269968458584,2.042848135743822,0.5039723089763096,0.4264978212969644,0.11981565185955592,0.16115071518080576,0.7349157673971993,0.613985572542463,0.5966145055634635,0.6643256417342595,0.03590191501591887,0.12504894818578446,-0.7584312430449894
54,1.9955329277685712,2.7687452690941945,9762344,0.6921863324408021,0.34111170337668484,0.28502202832273077,2.0337681216853007,0.5002424887248448,0.4339566571371896,0.11855927641902651,0.16022811830043793,0.7375921607017517,0.5812056660652161,0.5810722580977848,0.6748384407588414,0.035212265593664985,0.1229039483836719,-0.7062991453068597
55,1.96405282048952,2.7139889683042253,9762344,0.6784972420760563,0.3355375586875848,0.294490252754518,2.010975629091263,0.4956509258065905,0.44263905712536405,0.11662117072514125,0.15914233241762435,0.7412586893354144,0.551649700318064,0.5657329133578709,0.6848704261439187,0.0347424681697573,0.12162406316825322,-0.6908071615866253
56,1.934180357981296,2.6546119962419783,9762344,0.6636529938051743,0.33052847720682615,0.29912490291254856,1.9791429383414132,0.49077933175223215,0.44785924894469126,0.11526560038328171,0.15826802807194845,0.743897157055991,0.5255733068500247,0.5521460047789982,0.6932656615972519,0.034630129645977704,0.120920544224126,-0.6885224559477398
57,1.9076936330114094,2.6206171342304776,9762344,0.6551542524913593,0.32676281939659796,0.3015139438211918,1.9664064305169242,0.48845975739615305,0.4551233649253845,0.1135589789066996,0.15726836451462337,0.7471377849578857,0.5062305309942791,0.5407310043062482,0.6999523448092597,0.03442106954753399,0.12059215136936732,-0.6961577194077628
58,1.8826090370615323,2.572078585624695,9762344,0.6430196531915238,0.323157814730491,0.2974956668913364,1.9307715935366494,0.4835978490965707,0.45937427026884897,0.1124524399638176,0.15655592296804702,0.7493415645190648,0.4941678302628653,0.5317404312746865,0.7043869516679219,0.0346867490027632,0.12073705558265958,-0.7231201188904899
59,1.859922561971914,2.5294965420450484,9762344,0.632374136974769,0.3203059096953698,0.29923971902046875,1.896197544676917,0.4792709137712206,0.4650129037243979,0.11173152178525925,0.15614445081778935,0.7510003617831639,0.48704848332064493,0.5249493249825069,0.7071139429296766,0.034518998116254807,0.12085894920996257,-0.726168332355363
60,1.839361385930152,2.4906895416123525,9762344,0.6226723731628486,0.3179408476821014,0.28982461243867874,1.859215830053602,0.4746904500893184,0.4706917405128479,0.11126123794487544,0.1558159738779068,0.75225487777165,0.48527028943811146,0.5195204445293972,0.7085178749901908,0.0349421352148056,0.12173652223178319,-0.7721660435199738
61,1.819531184222017,2.4647908806800842,9762344,0.6161977458479149,0.31600590316312654,0.28888825114284244,1.8275975968156541,0.47071800913129536,0.4757364307131086,0.11070022838456291,0.1554101003067834,0.7536078691482544,0.49181184811251505,0.5158759909016746,0.7075554941381726,0.03468131007892745,0.12201951231275286,-0.7813467894281659
62,1.801761493796394,2.468166479042598,9762344,0.6170416151705597,0.3149034564516374,0.2776291950472764,1.804035403898784,0.4676235701356615,0.48113677331379484,0.11054737440177373,0.1551733102117266,0.754408964088985,0.5187245011329651,0.514307473387037,0.7013252632958549,0.03485918124871595,0.12250947207212448,-0.8263542205095291
63,1.7837869265959376,2.473706977707999,9762344,0.6184267468883523,0.3138173185288906,0.2769651966435569,1.7826711748327528,0.46527845518929617,0.48668489285877775,0.11024833896330424,0.15490764805248805,0.7554013558796474,0.5462397783994675,0.5123919674328395,0.6949890383652279,0.03454769535788468,0.12269120344093867,-0.8292145005294255
64,1.7674862249266534,2.454298436641693,9762344,0.6135746025081192,0.31220574943082674,0.2781032361090183,1.7605673585619246,0.46301791071891785,0.4923596680164337,0.10961450955697469,0.15448822613273347,0.7568789039339338,0.5496268953595843,0.5086075663566589,0.695022097655705,0.034489646553993225,0.12270929451499667,-0.8318477251699993
65,1.7515942088904837,2.4367177316120694,9762344,0.609179464834077,0.31046481111219953,0.2850591971405915,1.7387956253119878,0.46087975587163654,0.4986440454210554,0.1089736819267273,0.1539964314017977,0.758413553237915,0.554856675011771,0.5043466346604484,0.6947384093488965,0.03409187708582197,0.12263642251491547,-0.811559219445501
66,1.7360687135230928,2.397507761205946,9762344,0.5993769593270761,0.30839082572077003,0.2926577196589538,1.718362501689366,0.4587994430746351,0.5040734836033413,0.10790932497807912,0.1533454049910818,0.7605477145739964,0.5372996819870812,0.4989543684891292,0.7004280473504748,0.033936328653778346,0.122464086328234,-0.7944183668919972
67,1.7217528397838273,2.346835740974971,9762344,0.586708968039602,0.3057653486196484,0.30419325456023216,1.7018392554351263,0.4571176937648228,0.5100276725632804,0.1065329515508243,0.1524413526058197,0.7632181218692234,0.504934087395668,0.49140659400394987,0.7100939857108253,0.033529577776789665,0.12209575410400118,-0.7665667619024005
68,1.7069926737319854,2.322221943310329,9762344,0.5805555055849254,0.303908963820764,0.30949498872671816,1.6864532104560308,0.4555216261318752,0.5148399344512394,0.10551279783248901,0.1517020815185138,0.7654056804520744,0.49684195646217894,0.4864683278969356,0.7134309836796352,0.03341405758900302,0.1219438197357314,-0.7556966436760766
69,1.6928638102752822,2.319725683757237,9762344,0.5799314136217748,0.30267129386109964,0.31434253390346256,1.6766599118709564,0.45426699093409945,0.5203305866037097,0.10475371032953262,0.15108533522912435,0.7672755377633231,0.5051353829247611,0.4837251135281154,0.7123005177293505,0.03317664936184883,0.12160773575305939,-0.742536506482533
70,1.6788498138388,2.3398412466049194,9762344,0.58496031843658,0.3018926858369793,0.316830397184406,1.6660180177007402,0.4529468672616141,0.5244277971131461,0.10423221864870616,0.15054018263305938,0.7687944003513881,0.5365733951330185,0.482798444373267,0.7050999509436744,0.03301764226385525,0.12128524907997676,-0.7310005596705845
71,1.6649808794969605,2.3185290013040816,9762344,0.5796322458024535,0.3002241905778647,0.3264426381460258,1.657410272530147,0.45188702430043903,0.5289219617843628,0.10301658724035535,0.14969718775578908,0.7712728806904384,0.5253993847540447,0.4786542994635446,0.7091594061681202,0.03270273868526731,0.12065825079168592,-0.7035836960588183
72,1.6521030703470823,2.2702693343162537,9762344,0.567567305373294,0.29780371939497335,0.3395382581012589,1.6502931075436729,0.4511048495769501,0.5319174826145172,0.10147943879876818,0.1487010589667729,0.7741515977042062,0.48619810385363443,0.47150067346436636,0.7204975996698652,0.03229857129710061,0.11990829557180405,-0.6684136475835528
73,1.6380815562747773,2.25644075019019,9762344,0.5641101959294507,0.29622174373694826,0.3476381440247808,1.643855516399656,0.4504398661000388,0.5339083969593048,0.10067983716726303,0.14808487998587744,0.7759383065359933,0.479952443923269,0.46719089576176237,0.7234367834670203,0.03195298622761454,0.11917133310011455,-0.6427309108631951
74,1.624007634818554,2.2572782976286754,9762344,0.5643196173145302,0.2953110582062176,0.3530709339039666,1.6406650160040175,0.4497717959540231,0.5350968369415828,0.09994040216718401,0.14735648142439978,0.7776418072836739,0.4850114732980728,0.46556906189237324,0.723055049777031,0.03166157778884683,0.11854689355407443,-0.6235099583864212
75,1.6098799059788387,2.274364003113338,9762344,0.5685910095593759,0.2947735672018358,0.3566987317587648,1.6390276636396135,0.44942839656557354,0.5335529744625092,0.09965115253414426,0.14702499125685012,0.7786240237099784,0.5042997598648071,0.4647055523736136,0.7192931664841515,0.03138546219893864,0.11793532861130578,-0.6046752376215798
76,1.5957297728884787,2.2749365057264055,9762344,0.5687341346139355,0.29369510523974895,0.36244528421333855,1.637263685464859,0.44881196320056915,0.5333746416228158,0.09877749851771764,0.14622435505901063,0.7804806232452393,0.5077207535505295,0.4624394604137966,0.7196541045393262,0.031174600922635624,0.11730464228561946,-0.5837282325540271
77,1.5812845535221556,2.2600046481404985,9762344,0.5650011542519288,0.2923984147076096,0.3688625198389802,1.637282086270196,0.448265614254134,0.5341091454029083,0.09795384854078293,0.14562233537435532,0.7822386366980416,0.49378261395863127,0.4589701380048479,0.7246168702840805,0.030986068238105093,0.11673557119710105,-0.5655145730291095
78,1.5666729516926265,2.2477372033255443,9762344,0.5619342890568078,0.29075068874018534,0.376194605337722,1.6328846599374498,0.4470359470163073,0.5358590057918003,0.09695075771638326,0.1448416103209768,0.7842284185545785,0.4870880969933101,0.45501972096306936,0.7281111202069691,0.030813641580087796,0.11610547666038785,-0.5434201232024601
79,1.552143353081885,2.239875248500279,9762344,0.5599688135220536,0.289486275985837,0.38293933389442314,1.6300347660269057,0.4456982804196222,0.5404166494097028,0.09641760268381663,0.14436609404427664,0.7855831554957798,0.48274512588977814,0.4523178849901472,0.7308575404541833,0.030677759487714087,0.11556284448930196,-0.5251000097819737
80,1.537720901625497,2.2231230480330333,9762344,0.5557807580833989,0.2877850455365011,0.39174072071909904,1.6267893186637334,0.44430532838617054,0.5431498203958783,0.09529637013162885,0.14356922145400727,0.787707507610321,0.47056354582309723,0.44822925329208374,0.7360553826604571,0.030473797715135982,0.11503637901374272,-0.4999498277902603
81,1.5230487123841332,2.209935733250209,9762344,0.5524839154178544,0.2861243270869766,0.3998269832559994,1.6248987402234758,0.4429207444190979,0.5477000560079303,0.09456639630453927,0.14305734102215087,0.7893619877951485,0.460118619459016,0.4440931848117283,0.7410387886422021,0.03035190568438598,0.11442603809492928,-0.47879289942128317
82,1.508325381647973,2.1950936147144864,9762344,0.5487733817925411,0.2845128322286265,0.40912649514419686,1.6204743725912911,0.4412655830383301,0.5515110279832568,0.09349185228347778,0.1422488231744085,0.7915155206407819,0.45106719008513857,0.44063057218279156,0.7456200591155461,0.03006011221025671,0.11390635051897594,-0.4521406271627971
83,1.492701729493482,2.1824770910399303,9762344,0.5456192896568349,0.28273425490728443,0.4168393494827407,1.618727947984423,0.44005097661699566,0.5556336981909615,0.09269328521830696,0.1416452399321965,0.7933054992130825,0.44121404205049786,0.4359898013728006,0.75083099092756,0.029841883374111994,0.11325100170714515,-0.4324127904006413
84,1.477178189726103,2.1713254962648665,9762344,0.5428313796541521,0.2812848301338298,0.4236179568937847,1.617435872554779,0.43897269879068646,0.5587732025555202,0.09170567137854439,0.14085622131824493,0.795363051550729,0.4325694271496364,0.4324098953178951,0.755533326949392,0.029614547533648356,0.11290050510849271,-0.41519775348050253
85,1.4611347817948885,2.1622739349092757,9762344,0.5405685084738903,0.27976974312748226,0.4297227944646562,1.6194766419274467,0.4384490038667406,0.562048179762704,0.09083032075847898,0.1401816691671099,0.7972944634301322,0.42260404569762094,0.4279455840587616,0.7609027049371174,0.029363025512014116,0.11250271541731698,-0.4013541702713285
86,1.4448967487329527,2.1501103809901645,9762344,0.5375275741597371,0.2784161054130111,0.4343288067196096,1.620385033743722,0.4379815948860986,0.5636528772967202,0.08979010475533349,0.13937586545944214,0.7994066391672406,0.41074132706437794,0.424056989806039,0.7666865800108228,0.029193831075515066,0.11224997150046485,-0.3924308695963451
87,1.4280216844663733,2.141682880265372,9762344,0.5354207096222257,0.27695988198476174,0.4399364042494978,1.6232628311429704,0.4375621335847037,0.5681365260056087,0.08892248145171575,0.13869486855609076,0.8013619354793003,0.40054588871342794,0.4194804813180651,0.7723048265491214,0.028951637180788175,0.11210204448018755,-0.3820576710360391
